Path_1,Path_2,Path_3,Path_4,Path_5
117172.96841376848,197609.90340136804,317466.5340276903,88256.87430077713,116308.158115014
118624.17887060843,195563.81142051492,322010.85532879457,86845.84134893594,116734.90394251386
118469.50667405991,193836.66004282865,318786.7563000584,85716.01917705586,118549.9254067199
115987.9334198673,191662.00612426648,319146.27625710913,85243.25580013853,118769.20645724513
116750.3007418297,192218.39646742796,323049.77162318956,85859.51918431233,120175.65510910173
117445.38559911071,192422.11587089844,326833.8382284358,86952.56261520166,120970.7401005023
117855.72987593232,191605.45366832762,325591.02674621536,88187.76045310877,122330.87869918298
119059.60229001423,189739.08397225637,327528.5203576515,88690.25565257826,121633.93531082873
117720.38643192138,187411.75144603118,329039.01338657597,88652.21681313412,121430.89482956342
120132.18918958333,187395.8516195682,327394.01844580146,89392.13109784511,121233.23742603787
119027.6605017174,186598.31964957784,329541.5593040233,88404.79445793404,121944.00030021628
119967.05408810775,185393.62785029717,335811.06167344167,86809.39095014034,122959.07779463335
117990.7795885317,188335.99062586715,337529.4091093786,87223.15712836948,123162.02936506749
116940.34934362037,188256.27614055376,339576.0402127528,86380.86192522498,124291.06378908665
118760.37227617553,190722.51418380707,341994.34788790485,86359.00175185534,123640.60952920337
118498.03082402231,189781.7712197281,337134.68820594094,86496.85404928938,124784.75197605428
119540.72178388009,190322.2246951349,338821.11909828417,86746.06840387928,126102.24116982566
119871.79625457441,190292.77039670167,335511.6513759166,87594.26412073556,127007.02014234828
119793.92974616314,187138.43498120585,333666.71662048093,88358.15196449924,127228.22799433615
121475.6572181543,189886.26030777767,341013.86346366716,88565.79368096395,128186.66792122286
121236.76461843091,189705.57668183584,340286.61180928483,88209.74565709746,127091.94805333519
119126.35005634087,191197.4559005216,337904.01307301596,88340.08621969647,127394.88729853461
118217.12999263214,189836.07509789412,341933.7974663335,87848.7294580429,127828.68023672569
118916.01988705712,189599.07542392283,338830.143021786,87711.30863755557,126180.30938307327
119433.90998258909,188031.37099438725,337449.68415283,90042.82733323367,126829.61338546894
117610.08460662121,190430.6484353948,341799.58662226447,90242.89322195247,125296.47326915554
116805.22879054616,191099.83953440774,342082.4858183444,90685.3045092036,124810.4253227093
116172.46992920323,191877.71817071407,336877.36882223707,90081.8113561806,124909.97531522352
115794.36386285217,194560.52200800375,338844.69766916224,91036.74469140597,124047.17666768542
114247.45122117361,196888.1298802478,337636.83192884806,91765.28665366181,124199.20149248613
113575.25222642532,198473.75373877672,342970.9924371495,92506.15603974671,124331.54442374235
112793.16113093421,195731.38760667626,341029.13544379914,92741.94613420013,123361.53254221703
113708.51514824858,194448.017767799,344750.53394773486,93738.17093419505,124111.53915208796
114674.03838278292,192573.75639382596,351010.1626091942,94967.72064593506,123212.77736996468
114552.70125746116,194051.8248592294,348163.66948062496,95274.56032507273,126081.13925353634
114149.43016178998,194460.59879629678,347630.23740543117,95203.473728087,125993.53956154115
114354.81273870514,191834.38423104028,349120.26846351917,96093.21777513124,124568.18202541574
113466.7617287989,191549.0416859309,346266.74877792684,95262.85196244875,123391.83265513653
112210.87520738806,188763.70344182465,347341.1970015142,94617.00766396197,124857.20995478217
111200.72911004999,188738.8687677013,346698.8926613922,94604.42327751522,124396.29750444165
110539.29253487119,185690.03297729138,345987.9256614704,92994.86423502807,122749.58433979737
109297.41254476616,186746.28893734116,346295.64176151785,93801.68328178789,123846.61302208851
109518.25841462126,187526.81863060483,346680.94662238477,92935.97452010357,123381.47748267998
110361.23761529353,191179.74446874103,347387.7624025986,92534.96413430416,124237.0287206522
108653.8407834074,192877.17835480822,345446.4680654,92374.6199225898,125449.04296413553
108724.60562959636,192138.62414265948,343666.8255391622,92447.8608226643,125843.53446404202
108528.97114580656,193787.30821405668,343396.7460673801,92167.13986429326,128908.96642704343
108943.01859705156,191156.32792457854,343380.40848218685,92141.91275291014,126737.18229244601
108972.49991994906,189392.9631692715,342010.8379894497,92123.8274769975,125751.23028740456
107432.06544575717,190099.6688676134,343255.55100912385,91748.8549798151,125479.67049980938
106118.82737420702,186072.88327294023,337163.5827896096,91076.15746015609,128367.17546113567
106192.49885853902,186078.16628227607,334835.5820131188,92097.55281737678,130726.5673169118
107327.46402454008,184254.11032356386,334032.21827984106,90196.28568536678,132463.51927810916
104993.96385605782,184514.47438086092,331306.13061688404,90046.81676712261,131464.58016647835
105398.9534818379,182599.70059435093,336836.28597208124,89660.60644555988,130626.47409033973
106694.96220719346,183447.41630335894,337034.5540304441,90071.96167487947,129596.40592035023
106574.36929129087,183556.25092923612,337765.142748726,88798.08040922828,128632.95139280388
107203.3738789725,186200.132605926,336268.0639152603,88389.79985220093,130604.51456527645
106492.54145310176,186287.15237039598,336349.5116707815,88334.68020813903,130338.38550292168
106408.02237043709,184929.7844380815,332396.55238270527,89315.2601819347,130245.19594946054
104725.8035602185,184547.1908708672,331965.04503031983,89647.67815338609,131305.89561587546
102312.5615136907,182140.2592378574,328987.2905964062,88622.56752238446,129174.10766899589
103318.05437860482,182952.85479013456,328206.26297513815,88226.0021651893,129293.78208191291
102341.70400530343,184105.18379667104,319935.7389827853,89043.02025163849,127927.3126521572
101916.44572811041,188724.74377184315,316454.82787769515,88009.43125269868,127601.84648130082
100544.19963979593,187626.6752894026,321214.07559250813,87975.42065189239,126904.60358625292
99166.77456652257,187199.2719043262,324009.9156762819,88002.5870636778,126145.73849097986
99034.05203618472,186196.3358474125,328413.3378825884,87698.28902531958,126480.75862234729
98351.13579891475,186665.76232108814,333102.1649599743,90097.4965308139,126811.14331531657
98762.2150227526,187452.91417191038,335477.14150575857,89761.6748170689,126583.11077019262
99248.65687517489,187427.84263626317,334092.0614418763,90201.29622678792,127102.96778699697
99606.79530249088,189538.8910033114,330760.3251977488,89546.16320184045,126049.77411405751
99884.3006220221,188445.29045057818,334685.605514001,90054.55974533141,126959.33147202067
101500.19707920378,190379.0671156543,335035.5794722531,90874.7655058915,126748.32630457633
100457.1873784496,191480.40593270026,343525.4574990773,90376.80447244186,126185.99016514329
100442.18423192341,191533.96315561744,342408.6631896661,90363.51744164791,125233.59028523722
101620.0595019187,191007.36611140834,349300.9929774202,89590.65655760768,124981.3730147515
102945.73363239423,195718.88322808043,348893.0380928038,88601.21393134493,127369.31619131638
101523.26690651072,194198.13057426244,353693.9758494131,89555.2677560974,127339.62160175829
101246.76276454402,194854.3904865253,359836.5499030788,89094.95283274242,125933.2783178768
102662.31511363779,193470.49744608594,356299.53679423855,86980.184048226,127140.7506018161
103224.98581168926,197002.53498992254,354714.01070254494,88550.48615587014,126591.59354648777
103467.83604255442,198828.40635261103,351191.77426562656,87875.64704232704,127001.4452293478
103283.98953527876,197559.18546155735,347012.7871045365,87694.29539481252,126283.04815521376
102928.89822314857,198650.88762948144,349466.39948923537,89168.35451105132,127950.96095806007
103266.73048854577,199242.26282223233,348919.0359631475,89077.63275981911,127246.25855686127
103047.41867327066,198292.62486130276,349241.3196475771,88967.7674342513,129075.8790379625
103044.76147084698,199875.3256383482,351323.6330708131,87910.67640325912,127773.16706669828
103166.97122467073,200733.40118680111,344938.72361965524,86508.6473104094,127450.0205679557
102508.69215447702,201246.6739119753,349515.2533391242,86399.31226252114,129285.2954932716
103095.17449307448,201242.8105569514,348434.9220910702,86747.33713704807,129554.43415492098
106140.85816831069,202190.77385711373,350429.36813650833,87047.07122780284,132549.04077651098
104297.20564306108,202735.4508545609,352744.6999642137,86662.96638078624,132245.317309015
104676.86053398202,202936.348170036,357721.2100595856,86715.18757717608,132638.1425724566
103922.98815933884,201716.66841821017,357489.2014271951,85156.73355857168,135218.15243716378
104564.61136686963,205213.9639172359,350040.4225142246,85582.65945573318,133225.14069514247
104655.11985246389,203140.44109928005,350380.4084227354,85755.02793398667,131096.53596547968
105494.30192728073,204090.39937705238,351223.79809546354,87481.84339628895,130106.09091622221
106776.59210504884,203518.45492687216,347731.7173430151,87523.37946622312,131216.38076344258
107024.76345393417,207180.86572533415,348383.6818155323,86733.332743819,129156.47885730233
108279.14964316585,205391.89512932673,347265.30597332626,86724.03221224918,129979.26898735148
105784.07547852608,203963.88073985922,342741.29348527075,86474.44062097666,130715.87020615052
107508.83436799495,202067.3877342102,345179.84601737786,86884.94159507961,133401.28427691062
107955.06284939712,202801.83206799292,343372.0523479546,86943.06072384128,134849.3351081764
109161.83134664963,200098.38090799327,342114.00851893565,85882.40172274658,135394.19416694515
107873.85737596572,199220.89249016278,340668.3070853287,84511.93906151602,137288.53892981986
107020.82340171069,195012.61844521528,345013.4584305455,84767.93265713757,138083.3076923836
107219.81609512352,195559.47547058002,345010.2975491263,85974.27743294508,137503.26106632914
107244.43602794745,194659.48170675858,345421.20419437194,86076.88591389006,135984.3921009599
107590.90911314222,191840.7019542011,344037.32196545246,86811.37770373019,135264.5375027863
108800.78519790189,194000.078934129,345767.371513791,87725.33583508534,135264.4375767218
106923.73194845868,191540.8041506404,350571.18001188565,87994.47001212338,135555.28101340437
108007.74513514407,193143.8928248085,352982.6217965875,87312.96033209072,132715.13273263737
108059.8933373978,191867.13284419727,355548.3358536805,87518.41478704476,132476.82899580782
107882.91083296062,195016.76878055622,357845.99659648613,88609.83320951174,132567.68394937617
106338.98206073225,196556.52472945946,353049.9919527182,89114.81227498899,133346.56873238873
106916.45448677856,194653.76347675195,350098.0744846892,89817.25563251709,135569.19051681212
104378.14254676392,192946.48928007664,349520.4567965562,89437.73619445115,135875.10718818786
105096.67542909805,194192.00750097496,347123.22166223056,89292.53066710822,134693.58769801757
103570.560472304,193760.16694470574,343566.81573477515,89222.23305887912,132298.62878412596
103667.35535620764,193509.55268717068,337272.06788320106,89212.11703983152,133260.454312819
103585.28311628352,196048.86023877308,332865.5097885654,90289.76222650486,132155.60873092923
104838.18663055733,194659.4837798923,332144.77088829444,88206.62055303594,133354.04465829398
104692.82306569364,194915.05955904417,332047.0327496431,88268.84000770298,135270.90256993618
104007.98693926891,196853.73891543236,329546.5400309924,88233.97701503205,133236.3270586695
103522.68286818491,198525.25843910425,329938.45395461447,87059.14060393533,134027.6076906347
104881.81433331383,198287.79708178292,328639.0453286482,87678.79902579692,135813.6896267618
105486.24505053865,197794.24709383317,332354.55157293146,87078.63747817033,137252.01000902333
105121.65296126099,194434.08784022628,331950.3228103096,86802.56976675267,134429.5878984515
104915.14523741108,192458.16115851575,334394.57554807456,88442.08099997266,133335.798807708
103312.90517479088,193147.85273632334,335207.86917617446,89370.69954557635,131682.19422370818
103755.57431961509,192958.7953901701,330642.0998688587,89919.87082170654,132424.18751153862
101971.16965485671,193180.55729654856,330474.60261284607,90298.23289778632,133024.50160946278
102778.57377235492,195265.46543428276,326523.36862184614,90185.64904074161,129488.85418551388
102951.8806401897,193025.13962533724,326300.9381661668,92024.87466390495,129151.10630770297
105450.47316008198,192646.46232303523,324000.08969424426,92799.87837119782,130236.90526953676
104332.55520254145,193087.06590299186,325367.2503012116,92141.41691405512,130481.7193831568
104267.17824181542,191804.6589666261,321129.8158042192,90888.19940342502,130724.76366236225
106183.90895553425,194627.02062676652,321305.4796749807,91439.74353672878,130299.91643348162
107491.44661006915,196473.22685680492,323273.2045001397,91425.23284506644,128972.2372387548
106786.07478299631,197121.85045746592,326336.52706274623,90155.39289186189,129001.82885599922
107067.95523846193,200737.52208255732,323973.3031515587,90577.84859059608,129120.63109234915
107112.92309058888,197808.97184848852,324160.40088382043,90370.40071609776,129966.69986426418
107457.77943121643,197872.81216001062,324886.9966097795,90886.11289604315,130923.90451037379
106749.97606115928,198676.84254728619,330043.3635117905,91323.9478513328,131088.6871946145
106697.32654308298,196939.30419397808,325286.3492999842,90804.98671264022,132576.4236706106
105034.92631252171,197610.30504192162,322452.7716324634,91415.96331157231,132132.39252360552
105218.86710114729,195502.62812242366,331624.8197783368,90997.36496922896,130277.22126780418
105734.46130228316,196930.88687959051,330851.8113305096,90639.85281719253,130950.82442078544
105536.29439594825,199092.86262493927,324727.764782829,90193.6587387698,131168.69981892582
103874.04405117469,199714.69613417948,322965.95382950845,91249.80341810363,131872.9859069611
104942.42169147337,196094.2724862955,314152.62240100803,91030.2815869258,130258.26535300238
105366.94006269136,194276.88347351484,315035.1421860566,92316.03259144878,132643.02858017775
104644.10694587576,195451.69522180996,317712.2628138745,93999.40147851061,133638.51771122855
104392.33275697428,195571.30900800767,314942.88455445156,93342.60967185162,133307.09834212737
102867.50589354297,190380.84134747967,313586.35020924656,90653.41346058973,132113.39573622862
101853.83907227546,192823.10462534914,316608.2381037077,91636.55838087099,133589.30504233378
101346.79910467332,193163.73918523046,311193.5550526815,91359.84172685274,132170.89416932518
102632.30299709676,191658.8494332032,307205.38803690596,90605.0391274466,135212.62863635118
102017.01886048325,193642.433423644,306627.4880629601,90107.87287266731,134437.58316963987
102710.95255761224,192407.88542860164,304443.2736442382,89770.13611100163,136804.36383173114
102199.12723890418,191160.21242110236,303670.3929508705,90970.53616858431,136606.71738915876
102493.4071330005,191921.7041949659,299954.2255471912,91152.3964948527,138820.76626527103
102389.48342817371,195416.67223998945,300717.0495943491,92358.88836616931,137856.1444795584
103324.35736441553,198667.5989429952,300388.56708341494,92852.28812976336,137937.25404257426
102813.09672903494,199461.69618056703,302158.4279664332,92602.301242227,139102.47807215457
101237.45697696014,200463.7631370778,302884.8153179236,92277.86240948732,140079.0847672765
99878.90190368066,202130.61718677968,303632.00208841084,92833.01410474748,141677.05350323886
99387.62006401928,199670.72057269327,299362.0029123345,93631.77315058676,141043.08819573937
98185.96413401564,201036.76448727073,300956.37964868045,94602.54052610407,141219.1217791336
98628.00914225778,199641.4216437504,300080.9986561954,94392.95946609891,143038.57281126076
98208.08247769673,200357.0923525841,299701.1011903186,94596.09864290345,142087.00083605357
100579.42126985858,199981.48766480765,302962.6415102238,95186.41652401419,142957.34205868604
98871.86975525571,201063.8041287365,300904.2056008405,94859.008541729,142701.2193418738
99112.75443439027,201381.6929699378,305090.33775283344,93820.35928153721,143052.08469001314
98034.45422584157,195273.7252622672,309619.3284575482,93101.44101368681,143230.25637107991
97589.96469634476,195701.1632620042,312073.9423086317,92914.2741197264,142158.48849582902
97767.01189633009,197036.14452487996,309138.5098622944,93566.72478594982,141844.75438969454
95532.67259238142,197993.59900759946,302503.49090548826,94782.1354842632,142107.07108844008
95797.13198018273,197869.68284022814,305888.00557859405,93534.75783584348,142017.93585100072
97658.38160607034,201198.17084491064,306351.07432344364,93013.44652675393,144308.3101576255
97254.6244549439,201905.12715354396,304190.6942954803,92717.7916630194,145823.48327907326
97546.2014601665,202869.57403767735,307882.238014659,93491.7228620092,146304.67233611812
98584.99212033562,205069.6781236109,305352.8041456042,93035.37991300352,145246.67568297923
98462.79257210113,205895.27429223692,304179.77529232326,92672.79095454133,144107.90820541052
97930.14806376972,204128.65628536863,305898.0575331507,91401.32714160706,147009.96916356284
95740.68809328941,199232.962349431,302613.9273256199,91879.7283747629,145584.1408830712
96392.6732938896,198362.07342729185,302403.6684163164,91768.18723477412,145808.13608632164
96322.1443077453,199950.84557945278,305818.2206819231,91204.6892373682,146392.75193337552
95385.23436475305,199324.80681730463,306586.1630900064,91004.48288314439,145995.55377332302
95544.14302729542,201001.4839828441,310533.23409868433,92066.5011049465,144590.77905880054
95024.6882895772,201380.83041713762,314177.65945645876,91178.16348883673,143513.72720527824
94560.56288095983,204055.30089791986,314327.6426382081,90447.2249597651,142786.82299799056
95171.69943602609,203534.51767826302,307108.34961240756,91616.0314379724,141830.87540000773
93936.00682999073,204567.68906718094,303835.2739059456,91722.09974080742,143770.72520668068
94957.3873913805,205684.39352866384,306276.0863066889,92373.101101308,143815.11298976545
93668.164081909,208855.22799101187,301650.54736324796,92781.16103975452,143119.33388950428
93084.89110499041,205374.36884508416,300785.73760052555,92785.48969630389,143329.65926298406
94912.09743218684,204515.065492025,301924.1533060851,92499.43284887252,144344.37004977543
96020.05832093618,206332.2147868675,306481.9118478198,93305.6190766189,143904.66865401913
96152.18575478224,209604.43011782176,304842.17325336393,94427.46665459966,145260.22371562486
95286.30626919557,210191.47241581755,303002.48820567795,95489.00923111316,143471.8571569268
94820.09676054315,209660.30981176393,302964.77722352033,94395.20971711955,145209.73697373352
94927.50452343911,211331.55065309323,304149.10583164333,95664.74129292235,145254.82119948682
95001.09539332501,213251.9261074865,303801.6251276771,95360.58935451518,145243.18287227597
94952.76745294358,212570.24142070094,307110.8400735936,94678.73297345356,144294.72408281133
94961.4722345265,213357.40456819528,304779.427070613,94556.2871487694,142580.71901446968
94795.88306313995,215961.48985732472,305267.5646457566,95379.99385343779,140261.39847237748
93466.86494033255,220130.5378602849,306748.76166967937,95933.64055648516,139247.62180867646
93021.48528853092,221853.29036637084,305643.75198616524,95727.01253032938,140121.64184109514
93909.49076247108,222039.95527710143,308332.53044286225,96567.17584469008,138830.73138983414
92662.05878801759,222008.70276252166,308915.15109456267,96740.86212798732,136736.5417409564
92523.47757199434,223334.9751094952,311475.5810816878,96225.26093732835,135548.2118894465
91802.0221205913,223165.97118557908,312204.758212569,95582.44224314812,135080.79649357035
91940.96487526696,223678.4506354578,313504.7930981668,96012.78770327594,134668.12300870044
91620.42816471879,221401.68077756907,311647.6165465257,95971.96523985108,134548.41259768207
93010.67073751292,224361.94788355794,309806.4906080659,94690.25469824052,135991.58740971689
93519.05139536352,221893.55199940977,313723.6729699052,95530.31017561276,137744.8649858277
92329.67313911246,221023.48128633315,315842.9091477497,95109.71407514208,140562.38455221197
92986.3476375092,221327.59470148323,312738.28337084386,96662.01840570844,138334.60103491799
92303.22170851995,225822.72911144342,313429.00785370346,95344.52477539024,137205.95126881267
91807.55675728065,224958.54395120477,306114.27672358,95210.36683284405,138219.1968535355
92132.38935498355,223550.26789121516,304479.80965333484,94581.99965847455,137646.92623271391
91716.18366333669,222408.33530408182,307527.7368176844,93697.25833344595,138886.83112038157
92571.76341714957,226186.82421309434,307265.8905157208,93278.627681355,139230.03913274093
91891.81450073024,219916.14059231587,307751.1022864073,94967.50030030782,141484.45778801414
91359.81000856461,217798.92431198352,298591.25619199546,95141.64236712875,143016.3328111953
90796.69473127097,223834.76131011246,297539.45768862095,94426.45499321114,144590.9664141415
90319.43212153777,225246.89469346075,298664.9668119831,92737.5165923281,144053.27366131145
91348.34346528506,222845.7966971745,300174.09065064584,91178.26272193174,143970.49943162067
91959.27780065528,222841.52255451662,303182.90279222856,90725.59625206959,143588.6127040013
93568.513622681,223080.97594559658,302666.7103981731,90186.96928858291,141483.7585111975
95727.7420039695,225057.75279226317,302286.3920836795,90020.97953467579,143622.66647388932
94779.35095965191,229287.7177635012,298380.49692483206,88011.54581250908,144750.66066899747
94884.00549186805,230270.33413294342,297889.59673869866,87966.06004180807,144309.13189167067
93805.93312102547,229119.46993763812,294250.65171146137,88905.29985689823,146249.50166666662
93114.01499774522,231014.4814273102,288930.9821018371,90383.65385401156,145386.0919252977
92564.56548064668,229493.8223731712,285911.1350830509,88707.53766676907,142771.85449404884
91623.04049113537,227214.17418456,290338.9976818131,88032.12489807495,144267.20371366479
90695.918605363,223306.2974444172,289669.58860029635,87315.33752861944,142480.36749903887
90601.33693030216,219900.58969538487,290422.3742886314,87477.50081992641,142258.41804314448
89535.21431133898,218017.26174665004,289047.23523373436,86445.46534966653,142608.54878740312
90325.02857470095,215536.68365067506,283987.3159106527,87934.2838295746,143215.29874112838
89532.19744121314,216298.03794722128,286759.3533743922,88007.72871688822,144487.62496779
92083.47915774338,213790.27454603964,280645.0757758815,87934.55355616362,145384.67844818256
91704.66204258139,207154.93783794803,279200.3354780109,89370.27308881568,146242.29180111462
91807.38744252949,205075.2850253494,279159.53068164777,89391.67939258365,145144.3751892975
90654.89149758113,204189.64762187525,279914.62830078905,89785.2740020756,145629.51091210413
92237.80908635995,203035.0583051098,277993.09945887415,89147.08182479831,143495.23765854764
93307.30711067398,206201.44014702775,272994.8906050529,87960.97806018365,145794.22895655973
93621.67423688633,205018.7871299174,270917.14480423933,87459.28239063249,143807.68807764063
92398.2238117486,206906.85324456322,268996.9979006082,89406.9794783864,143367.0040301763
92629.83555445052,206950.33968619737,267024.99840683636,90008.70717950657,141533.52034836984
91628.10775488995,206945.57004858906,269722.10734124633,90291.8159200194,140556.70370772658
93004.68745456658,205299.5657757784,266556.64119623404,89446.34738222935,140631.80092730117
93794.47836080726,205261.00507364192,267465.5440973517,90297.20647815357,139944.45161118006
93921.51270045374,203772.6654758222,267995.92034687556,89107.36626149771,141601.73854286788
91670.80042754632,204200.63761912606,270677.09913940285,87746.64647785941,141979.67502165982
90805.96344854821,203799.89461798326,270425.01249061106,87291.3404285253,141379.22916246607
91466.81395570154,201956.26384345395,272672.5985124684,89032.35828030156,141246.92375123338
92612.78675109128,204040.23909872535,272312.0704261705,90757.71121637865,143026.21189530514
93677.06493801641,204992.7815303707,273603.8985372606,90384.4819926219,144383.34597544442
92223.18471006022,204156.28238126362,269601.2346892488,89811.26449522136,142796.90379406066
92538.17512485373,204534.97809016664,262596.24491490785,88373.9591100931,141882.07298216573
93514.92964435219,204445.34570541402,263692.70727313217,88478.26753520156,142612.46744841628
92001.54427878842,202753.37455269945,264935.18281439913,88657.00491836084,143173.45724286704
92031.07262028882,202977.40938579335,266300.92986314755,89392.46464744477,141726.85905870266
92319.90514578932,201798.0867776584,265009.55006714707,90242.32552519455,142845.263387724
92079.167528405,199971.94761077335,269063.4601250068,90100.26432580763,141629.8299810767
90410.54397768428,196806.85695429234,267933.72234568745,90637.28701642151,143533.08955612965
90152.24276223266,196179.81583576772,269168.572658606,90038.5018696294,144350.43752354602
89893.23047328007,197370.5697579162,270876.81392702396,90558.06232181792,142774.23980161233
89796.08069758194,196078.46486217887,275640.8332370074,90134.94600526802,142075.96425905116
89326.02387397847,201099.46315535458,274877.22648470534,90585.13266895353,141356.4054573673
88966.02914175896,202961.01203535634,273191.6988310617,90964.23264968459,141638.9440059463
88966.29045069174,205689.47807770033,269208.16668395075,91063.20503289315,141406.6888591877
89395.51241584183,207407.48506991533,273494.94870946696,91823.16364752153,139843.45359106912
89159.1267562215,211333.4287102047,274756.8842330392,90417.90280376586,137949.61083041853
88829.55099962486,209754.76380599893,276111.60356495937,89491.19505375481,138762.16622792074
88947.12049753618,204467.3970565412,284827.63026548194,89285.31190255545,139214.85956822403
87274.09994247285,203637.00259636203,285867.3785512117,88032.40381005695,139417.46947410604
87725.33769614616,204855.19697258167,282258.81344156136,87709.44415916834,139850.68396871857
87759.93385237193,205247.5294422919,281818.76186067326,87415.94178736763,139041.06158127892
87829.87283859857,205895.02918237037,279184.3696499646,88595.78058063373,139352.5029333904
88708.81650841102,208697.07522951328,278190.84071576525,88757.49773900158,142945.71497647275
87011.98048971614,209577.89704320114,277182.1496515143,89706.69667079671,144681.88663109392
85329.31334017093,211336.07311486994,275665.8956852365,90013.20177440014,144322.48459769416
85597.08000662054,209434.97254103387,271935.35734569695,89567.03579341636,143624.87048243434
85625.22701844489,207224.60905782448,276374.706496898,89722.62878878987,139574.01805075153
85805.19150319342,210652.34016818303,277311.19678518514,90412.97832218702,141121.46702796602
85442.98455795487,210949.15254930325,276796.8620660561,91528.13319608913,142287.98462974475
86044.80535906908,209718.8355294034,279004.6985488075,91443.64351873311,141571.09796626025
86881.7105583675,208499.54176770433,280430.6002583826,89973.67721604253,139600.8421191303
87336.95533837556,207229.52285028744,281315.89367517125,88464.09682862628,138043.91937655697
87144.09048628432,205843.24226291018,283355.428482703,88210.72449988309,138712.60117129982
85342.22137536632,203284.30651991066,283848.28202116064,86183.72893742677,138644.15935619953
86032.84153147899,200315.50103298144,285864.233425377,87765.29039589601,139658.46895892822
87118.3425554432,200005.00323725992,288131.4578244836,88324.29669606194,139835.05751007682
87714.71849778751,198899.12383242598,288715.55427101697,87798.17799927303,141242.8593019547
86978.22850623413,201180.813600135,288194.72730924527,86859.04690072025,141821.3549412347
87599.07422502317,201850.89992108947,292720.53097081574,87786.80496724969,143053.49232104543
88387.9299123187,202467.18640594507,291438.7032584616,86844.29321136241,140121.34862019648
89801.09049685013,201043.59829972358,292695.71802252444,85994.75909250868,138447.81549962985
89050.25466714102,200880.69585699428,294024.28850450175,85370.48363024088,137998.75769813388
88884.21638476591,201686.22966436335,292349.65008176205,85502.0288012763,139543.74871287233
89583.97697824106,203211.37234067242,290104.9240250545,86067.02401801421,142223.7278877723
89671.24079421269,203101.858020425,289194.42385835893,87127.94832521146,142047.03512669113
88705.18776603478,205374.8192097809,287886.6379352273,88073.2615579011,141235.12259256272
89108.45599528268,205473.37716619062,283804.0295397932,88109.17229348228,138530.5144214712
89659.73582501056,207184.65626724018,282068.58185516583,89043.58942654947,139782.22595196776
89774.46701981497,206252.63151516416,282932.3406852391,88481.72472099726,139069.07020936377
90007.50800465455,202596.62136318468,286627.2774358995,86905.98375643123,143238.82635580513
89810.65627268811,203221.34625457996,288330.9651372225,86357.4930897687,142237.0083892612
91174.23254890468,204776.64811891678,280951.03461505147,85695.76971910293,145288.38350875565
90389.50305579625,206036.73575928152,282865.1644505329,85188.46184128706,146433.78973648016
89894.78253821286,206989.01006962202,281399.4935492556,84405.26065088839,144986.6367239374
89940.61585472443,206350.26896358794,282787.01838221925,84049.82201430638,145381.20885014487
90767.1287666604,204768.0860114617,282860.16051150975,84604.56530801582,146560.80366801863
89444.31298474994,205979.75666237142,282428.2680472793,86089.59294976157,146289.2965658537
88308.10478405462,206940.54391521454,282252.49675868923,84638.68503027882,147573.69129709047
86543.94860014333,205862.59250337293,282302.1045874204,83582.61884940258,148836.85887306303
86606.86191852127,208228.82693810455,286210.30895964405,82954.54038711172,149783.96510914728
85672.9750883538,206473.73796449625,286268.52360102965,83622.93985824572,149819.20423134233
85377.78875843126,205351.5049275955,289490.5792720836,83485.00595721065,148118.84602104142
85976.60994779471,208794.0693301247,292327.31443944137,82913.87733154876,148064.359947383
85459.42390907789,210691.13453111786,294394.2017005563,83541.31400928498,148384.2747087863
85691.25996288325,210021.11711662152,289252.25716828386,84373.71153044768,145659.86394051247
85469.03004216943,210708.68574023925,292597.84323337686,84391.63254101254,145964.63581710096
86077.66724007379,211119.12991859933,291375.0730598917,83736.56846357023,145881.72605778134
86521.07746374584,205407.0614679021,293577.0739772569,83996.38592581678,144048.53825562817
85957.01740546634,203627.26278990394,290839.3713715524,83834.04761557304,143626.46683284114
85846.43219540348,203605.17612037898,287509.0452222704,83665.53007706434,143236.02352966886
86776.78723649977,202960.53876591308,293306.3452275032,83270.2939300859,146057.90859922022
87152.85776113236,203543.24367830364,290616.77570780524,84073.83831650708,146437.83201552974
85970.22654906799,205923.6459123219,294063.80057867366,84317.5517493006,148013.56935306088
86568.25097217325,205343.89716001463,294529.6573967788,85224.55639705558,147898.39214338135
85663.94982686067,203254.20514202013,293410.0910911942,86397.52424911602,145186.05910173035
86908.22989434068,203995.78148047425,293395.9226572822,86828.631279896,146220.28015936687
87833.01936037272,203411.08197125723,289695.92282360396,86423.59558580727,145316.36579145596
88122.76773430318,203174.99594846167,289771.9553157958,87357.25235974828,144886.81042528272
88296.57477482023,202663.45470477312,286750.3863193534,87798.98714981176,143419.14869191416
88147.32508248341,207287.90602103478,285731.1498660099,90119.83728449336,143580.87940234822
88780.68472571949,202726.11224069644,288489.31140979176,90435.3494379331,145167.70421293023
88487.01760194785,202019.94846125934,289338.02006682474,91102.48019377732,146579.8057930071
88730.86116188666,202093.30387293026,285165.272499376,91403.50455390078,148963.47121534488
89540.02837853055,200595.50452386984,287707.4870457895,91349.48636979131,151597.08499359334
89072.8026513767,202480.7528934732,287802.1434940328,91149.62141302256,148556.2381318842
88559.57162919322,204208.43546546611,286356.8435272395,91454.28341202516,146842.46282425194
87537.27050442836,204192.59988037436,288609.54495988984,91967.50267452856,144246.00676318622
86640.47502540777,203721.5811420964,288242.41388653265,93065.9513980783,145215.23954840068
